"","Soil_moist","Ground_temp","Air_temp","Soil_temp","day","year","Month","Date"
"399",0.0758,4.22,4.35,8.344,9,2016,9,"09/09/16"
"400",0.0758,4.428,4.584,8.319,9,2016,9,"09/09/16"
"401",0.0758,4.506,4.532,8.295,9,2016,9,"09/09/16"
"402",0.0758,4.35,4.063,8.295,9,2016,9,"09/09/16"
"403",0.0758,4.428,4.141,8.295,9,2016,9,"09/09/16"
"404",0.0758,4.454,4.272,8.319,9,2016,9,"09/09/16"
"405",0.0758,4.74,4.61,8.319,9,2016,9,"09/09/16"
"406",0.0758,5.308,5.024,8.369,9,2016,9,"09/09/16"
"407",0.0758,5.693,5.231,8.419,9,2016,9,"09/09/16"
"408",0.0766,5.924,5.411,8.469,9,2016,9,"09/09/16"
"409",0.0787,6.408,5.872,8.543,9,2016,9,"09/09/16"
"410",0.0809,6.94,6.331,8.618,9,2016,9,"09/09/16"
"411",0.0831,7.091,6.661,8.742,9,2016,9,"09/09/16"
"412",0.0838,6.687,6.813,8.817,9,2016,9,"09/09/16"
"413",0.0845,6.763,6.965,8.817,9,2016,9,"09/09/16"
"414",0.0853,6.737,7.041,8.817,9,2016,9,"09/09/16"
"415",0.086,6.661,6.965,8.792,9,2016,9,"09/09/16"
"416",0.0889,6.737,6.813,8.767,9,2016,9,"09/09/16"
"417",0.0962,6.788,6.788,8.742,9,2016,9,"09/09/16"
"418",0.1005,6.864,6.864,8.717,9,2016,9,"09/09/16"
"419",0.0998,6.914,6.965,8.717,9,2016,9,"09/09/16"
"420",0.0983,7.167,7.318,8.717,9,2016,9,"09/09/16"
"421",0.0983,7.242,7.393,8.717,9,2016,9,"09/09/16"
"422",0.0998,7.268,7.393,8.717,9,2016,9,"09/09/16"
"423",0.0991,7.318,7.444,8.717,9,2016,9,"09/09/16"
"424",0.0983,7.192,7.293,8.717,9,2016,9,"09/09/16"
"425",0.0983,7.192,7.368,8.717,9,2016,9,"09/09/16"
"426",0.0976,6.99,7.242,8.717,9,2016,9,"09/09/16"
"427",0.0962,6.889,7.444,8.693,9,2016,9,"09/09/16"
"428",0.0947,6.965,7.619,8.668,9,2016,9,"09/09/16"
"429",0.094,7.041,7.895,8.643,9,2016,9,"09/09/16"
"430",0.0933,7.116,7.995,8.618,9,2016,9,"09/09/16"
"431",0.0925,7.419,8.22,8.568,9,2016,9,"09/09/16"
"432",0.0918,7.645,8.319,8.543,9,2016,9,"09/09/16"
"433",0.0918,7.393,7.995,8.543,10,2016,9,"09/10/16"
"434",0.0911,7.845,8.543,8.519,10,2016,9,"09/10/16"
"435",0.0904,7.995,8.568,8.494,10,2016,9,"09/10/16"
"436",0.0904,7.544,8.095,8.494,10,2016,9,"09/10/16"
"437",0.0904,7.745,8.369,8.469,10,2016,9,"09/10/16"
"438",0.0896,6.813,7.293,8.444,10,2016,9,"09/10/16"
"439",0.0896,6.712,7.343,8.394,10,2016,9,"09/10/16"
"440",0.0889,6.914,7.494,8.369,10,2016,9,"09/10/16"
"441",0.0889,6.864,7.494,8.344,10,2016,9,"09/10/16"
"442",0.0889,6.864,7.645,8.319,10,2016,9,"09/10/16"
"443",0.0882,6.889,7.695,8.319,10,2016,9,"09/10/16"
"444",0.0882,6.458,7.494,8.295,10,2016,9,"09/10/16"
"445",0.0882,6.636,7.619,8.27,10,2016,9,"09/10/16"
"446",0.0882,6.99,7.92,8.245,10,2016,9,"09/10/16"
"447",0.0874,6.763,7.569,8.22,10,2016,9,"09/10/16"
"448",0.0874,6.788,7.519,8.195,10,2016,9,"09/10/16"
"449",0.0874,6.712,7.368,8.17,10,2016,9,"09/10/16"
"450",0.0874,6.179,6.864,8.12,10,2016,9,"09/10/16"
"451",0.0867,6.179,6.864,8.07,10,2016,9,"09/10/16"
"452",0.0867,6.408,7.041,8.02,10,2016,9,"09/10/16"
"453",0.0867,6.611,7.293,7.995,10,2016,9,"09/10/16"
"454",0.0867,7.167,7.695,7.97,10,2016,9,"09/10/16"
"455",0.0867,9.114,9.089,7.945,10,2016,9,"09/10/16"
"456",0.0867,13.04,11.248,7.97,10,2016,9,"09/10/16"
"457",0.0867,14.601,11.977,8.12,10,2016,9,"09/10/16"
"458",0.0867,15.318,12.727,8.419,10,2016,9,"09/10/16"
"459",0.086,17.106,13.762,8.742,10,2016,9,"09/10/16"
"460",0.086,17.796,14.577,9.188,10,2016,9,"09/10/16"
"461",0.086,17.748,15.031,9.608,10,2016,9,"09/10/16"
"462",0.086,17.011,14.984,9.928,10,2016,9,"09/10/16"
"463",0.086,18.628,16.296,10.198,10,2016,9,"09/10/16"
"464",0.086,16.939,15.461,10.541,10,2016,9,"09/10/16"
"465",0.086,16.558,15.39,10.736,10,2016,9,"09/10/16"
"466",0.0853,16.677,15.055,10.834,10,2016,9,"09/10/16"
"467",0.0853,16.915,14.864,10.883,10,2016,9,"09/10/16"
"468",0.0853,17.677,15.079,10.907,10,2016,9,"09/10/16"
"469",0.0853,18.39,15.055,10.907,10,2016,9,"09/10/16"
"470",0.0853,18.913,15.414,10.956,10,2016,9,"09/10/16"
"471",0.0853,18.913,15.438,10.932,10,2016,9,"09/10/16"
"472",0.0845,17.439,14.673,10.834,10,2016,9,"09/10/16"
"473",0.0845,15.438,13.257,10.614,10,2016,9,"09/10/16"
"474",0.0845,15.008,13.233,10.296,10,2016,9,"09/10/16"
"475",0.0845,10.883,10.59,10.001,10,2016,9,"09/10/16"
"476",0.0845,8.045,9.78,9.657,10,2016,9,"09/10/16"
"477",0.0845,4.376,6.433,9.312,10,2016,9,"09/10/16"
"478",0.0845,2.45,3.985,8.965,10,2016,9,"09/10/16"
"479",0.0845,2.69,4.22,8.643,10,2016,9,"09/10/16"
"480",0.0845,1.48,2.903,8.394,10,2016,9,"09/10/16"
"481",0.0845,0.742,2.182,8.22,11,2016,9,"09/11/16"
"482",0.0845,-0.032,1.126,8.045,11,2016,9,"09/11/16"
"483",0.0845,-0.507,0.412,7.895,11,2016,9,"09/11/16"
"484",0.0845,-1.157,-0.283,7.77,11,2016,9,"09/11/16"
"485",0.0845,-1.1,-0.367,7.67,11,2016,9,"09/11/16"
"486",0.0838,-0.958,-0.255,7.544,11,2016,9,"09/11/16"
"487",0.0838,-0.93,-0.143,7.469,11,2016,9,"09/11/16"
"488",0.0838,-1.242,-0.451,7.368,11,2016,9,"09/11/16"
"489",0.0838,-1.756,-0.76,7.293,11,2016,9,"09/11/16"
"490",0.0838,-2.044,-1.413,7.192,11,2016,9,"09/11/16"
"491",0.0838,-2.16,-1.498,7.116,11,2016,9,"09/11/16"
"492",0.0838,-2.044,-1.27,7.041,11,2016,9,"09/11/16"
"493",0.0838,-1.756,-1.043,6.965,11,2016,9,"09/11/16"
"494",0.0838,-1.356,-0.451,6.889,11,2016,9,"09/11/16"
"495",0.0838,-1.47,-0.817,6.839,11,2016,9,"09/11/16"
"496",0.0838,-1.958,-0.958,6.788,11,2016,9,"09/11/16"
"497",0.0831,-1.413,-0.902,6.712,11,2016,9,"09/11/16"
"498",0.0831,-0.563,0.329,6.661,11,2016,9,"09/11/16"
"499",0.0838,-0.004,0.384,6.611,11,2016,9,"09/11/16"
"500",0.0831,0.605,0.934,6.585,11,2016,9,"09/11/16"
"501",0.0831,1.67,2.074,6.56,11,2016,9,"09/11/16"
"502",0.0831,3.354,3.354,6.535,11,2016,9,"09/11/16"
"503",0.0831,4.792,4.454,6.535,11,2016,9,"09/11/16"
"504",0.0831,6.204,5.77,6.56,11,2016,9,"09/11/16"
"505",0.0831,7.695,6.737,6.661,11,2016,9,"09/11/16"
"506",0.0831,8.245,7.594,6.889,11,2016,9,"09/11/16"
"507",0.0831,11.321,9.805,7.192,11,2016,9,"09/11/16"
"508",0.0831,13.786,11.637,7.544,11,2016,9,"09/11/16"
"509",0.0831,15.891,12.823,7.97,11,2016,9,"09/11/16"
"510",0.0831,17.32,14.409,8.444,11,2016,9,"09/11/16"
"511",0.0831,18.057,15.366,9.015,11,2016,9,"09/11/16"
"512",0.0831,14.816,13.112,9.534,11,2016,9,"09/11/16"
"513",0.0831,17.558,15.127,9.731,11,2016,9,"09/11/16"
"514",0.0831,15.963,14.026,10.051,11,2016,9,"09/11/16"
"515",0.0824,18.081,15.199,10.1,11,2016,9,"09/11/16"
"516",0.0824,18.889,15.581,10.198,11,2016,9,"09/11/16"
"517",0.0831,17.915,15.151,10.345,11,2016,9,"09/11/16"
"518",0.0824,15.485,14.385,10.345,11,2016,9,"09/11/16"
"519",0.0824,14.601,14.337,10.198,11,2016,9,"09/11/16"
"520",0.0824,13.666,13.978,10.026,11,2016,9,"09/11/16"
"521",0.0824,12.461,13.137,9.829,11,2016,9,"09/11/16"
"522",0.0824,11.929,12.558,9.583,11,2016,9,"09/11/16"
"523",0.0824,10.712,11.589,9.361,11,2016,9,"09/11/16"
"524",0.0824,10.247,11.175,9.139,11,2016,9,"09/11/16"
"525",0.0824,8.916,10.345,8.941,11,2016,9,"09/11/16"
"526",0.0824,7.97,9.854,8.767,11,2016,9,"09/11/16"
"527",0.0824,7.92,9.558,8.618,11,2016,9,"09/11/16"
"528",0.0824,6.914,8.866,8.519,11,2016,9,"09/11/16"
"529",0.0824,6.611,7.745,8.419,12,2016,9,"09/12/16"
"530",0.0824,5.745,6.357,8.319,12,2016,9,"09/12/16"
"531",0.0824,6.077,7.116,8.22,12,2016,9,"09/12/16"
"532",0.0824,6.281,7.242,8.145,12,2016,9,"09/12/16"
"533",0.0824,6.687,8.22,8.12,12,2016,9,"09/12/16"
"534",0.0824,8.22,10.051,8.095,12,2016,9,"09/12/16"
"535",0.0824,8.22,9.854,8.095,12,2016,9,"09/12/16"
"536",0.0824,6.712,8.494,8.095,12,2016,9,"09/12/16"
"537",0.0824,6.636,8.767,8.07,12,2016,9,"09/12/16"
"538",0.0824,7.945,9.682,8.02,12,2016,9,"09/12/16"
"539",0.0824,6.051,8.195,7.995,12,2016,9,"09/12/16"
"540",0.0824,8.22,10.075,7.945,12,2016,9,"09/12/16"
"541",0.0824,8.866,10.516,7.92,12,2016,9,"09/12/16"
"542",0.0824,9.583,10.614,7.945,12,2016,9,"09/12/16"
"543",0.0824,8.99,9.928,7.995,12,2016,9,"09/12/16"
"544",0.0824,8.941,9.879,8.045,12,2016,9,"09/12/16"
"545",0.0824,7.795,8.965,8.045,12,2016,9,"09/12/16"
"546",0.0824,8.07,9.509,7.97,12,2016,9,"09/12/16"
"547",0.0824,7.82,9.238,7.92,12,2016,9,"09/12/16"
"548",0.0824,6.179,8.195,7.87,12,2016,9,"09/12/16"
"549",0.0824,7.242,8.792,7.77,12,2016,9,"09/12/16"
"550",0.0824,8.02,9.262,7.72,12,2016,9,"09/12/16"
"551",0.0824,13.858,13.425,7.72,12,2016,9,"09/12/16"
"552",0.0816,15.461,14.577,7.97,12,2016,9,"09/12/16"
"553",0.0824,13.04,12.727,8.27,12,2016,9,"09/12/16"
"554",0.0824,15.963,15.223,8.419,12,2016,9,"09/12/16"
"555",0.0816,17.344,15.939,8.668,12,2016,9,"09/12/16"
"556",0.0816,17.391,15.939,8.965,12,2016,9,"09/12/16"
"557",0.0816,17.582,15.963,9.213,12,2016,9,"09/12/16"
"558",0.0816,17.391,16.225,9.435,12,2016,9,"09/12/16"
"559",0.0816,20.007,18.414,9.731,12,2016,9,"09/12/16"
"560",0.0816,21.056,19.603,10.198,12,2016,9,"09/12/16"
"561",0.0816,20.246,19.27,10.614,12,2016,9,"09/12/16"
"562",0.0816,18.081,17.463,10.663,12,2016,9,"09/12/16"
"563",0.0816,18.913,18.2,10.467,12,2016,9,"09/12/16"
"564",0.0816,19.08,18.557,10.418,12,2016,9,"09/12/16"
"565",0.0809,19.484,18.152,10.418,12,2016,9,"09/12/16"
"566",0.0809,16.654,16.487,10.394,12,2016,9,"09/12/16"
"567",0.0816,15.39,15.294,10.271,12,2016,9,"09/12/16"
"568",0.0816,16.296,15.175,10.124,12,2016,9,"09/12/16"
"569",0.0809,14.577,14.601,10.026,12,2016,9,"09/12/16"
"570",0.0809,12.509,12.896,9.879,12,2016,9,"09/12/16"
"571",0.0809,11.297,11.904,9.706,12,2016,9,"09/12/16"
"572",0.0809,10.712,11.759,9.509,12,2016,9,"09/12/16"
"573",0.0809,9.928,11.029,9.336,12,2016,9,"09/12/16"
"574",0.0809,9.903,10.932,9.188,12,2016,9,"09/12/16"
"575",0.0809,9.805,10.858,9.064,12,2016,9,"09/12/16"
"576",0.0809,9.928,11.053,8.99,12,2016,9,"09/12/16"
"577",0.0664,-3.449,-1.929,2.85,1,2016,10,"10/01/16"
"578",0.0664,-3.508,-2.16,2.77,1,2016,10,"10/01/16"
"579",0.0664,-3.717,-2.508,2.69,1,2016,10,"10/01/16"
"580",0.0664,-4.137,-3.006,2.637,1,2016,10,"10/01/16"
"581",0.0664,-4.378,-3.568,2.557,1,2016,10,"10/01/16"
"582",0.0664,-3.986,-3.301,2.503,1,2016,10,"10/01/16"
"583",0.0664,-4.53,-3.538,2.45,1,2016,10,"10/01/16"
"584",0.0664,-5.418,-4.621,2.396,1,2016,10,"10/01/16"
"585",0.0664,-5.854,-4.926,2.289,1,2016,10,"10/01/16"
"586",0.0664,-5.264,-4.378,2.209,1,2016,10,"10/01/16"
"587",0.0664,-5.667,-4.59,2.155,1,2016,10,"10/01/16"
"588",0.0664,-6.073,-5.418,2.101,1,2016,10,"10/01/16"
"589",0.0664,-6.073,-5.511,2.101,1,2016,10,"10/01/16"
"590",0.0664,-6.042,-5.605,2.155,1,2016,10,"10/01/16"
"591",0.0657,-6.073,-5.76,2.128,1,2016,10,"10/01/16"
"592",0.0664,-6.388,-5.948,2.101,1,2016,10,"10/01/16"
"593",0.0657,-5.854,-5.542,2.074,1,2016,10,"10/01/16"
"594",0.0657,-5.948,-5.636,2.047,1,2016,10,"10/01/16"
"595",0.0657,-5.76,-5.511,2.021,1,2016,10,"10/01/16"
"596",0.0657,-6.325,-6.105,1.967,1,2016,10,"10/01/16"
"597",0.0657,-5.542,-5.049,1.94,1,2016,10,"10/01/16"
"598",0.0657,-3.39,-2.742,1.913,1,2016,10,"10/01/16"
"599",0.0657,0.246,-0.088,1.94,1,2016,10,"10/01/16"
"600",0.0657,3.274,2.423,2.021,1,2016,10,"10/01/16"
"601",0.0657,5.821,4.921,2.128,1,2016,10,"10/01/16"
"602",0.0657,6.255,5.076,2.316,1,2016,10,"10/01/16"
"603",0.0657,7.77,5.847,2.503,1,2016,10,"10/01/16"
"604",0.0657,8.792,6.813,2.77,1,2016,10,"10/01/16"
"605",0.0657,8.767,7.142,3.116,1,2016,10,"10/01/16"
"606",0.0657,9.583,7.92,3.564,1,2016,10,"10/01/16"
"607",0.0657,8.593,7.795,3.88,1,2016,10,"10/01/16"
"608",0.0649,8.668,8.12,4.115,1,2016,10,"10/01/16"
"609",0.0657,9.114,8.17,4.272,1,2016,10,"10/01/16"
"610",0.0657,9.682,8.344,4.402,1,2016,10,"10/01/16"
"611",0.0657,10.883,8.941,4.506,1,2016,10,"10/01/16"
"612",0.0657,11.71,9.287,4.61,1,2016,10,"10/01/16"
"613",0.0657,11.759,9.262,4.688,1,2016,10,"10/01/16"
"614",0.0657,11.637,9.262,4.636,1,2016,10,"10/01/16"
"615",0.0657,10.296,9.04,4.532,1,2016,10,"10/01/16"
"616",0.0657,8.543,8.568,4.35,1,2016,10,"10/01/16"
"617",0.0657,6.611,7.444,4.115,1,2016,10,"10/01/16"
"618",0.0657,3.063,4.792,3.854,1,2016,10,"10/01/16"
"619",0.0657,1.289,3.009,3.591,1,2016,10,"10/01/16"
"620",0.0657,-1.613,0.797,3.354,1,2016,10,"10/01/16"
"621",0.0657,-1.9,0.522,3.089,1,2016,10,"10/01/16"
"622",0.0657,-1.641,0.19,2.903,1,2016,10,"10/01/16"
"623",0.0657,-1.986,-0.143,2.797,1,2016,10,"10/01/16"
"624",0.0657,-1.756,-0.535,2.717,1,2016,10,"10/01/16"
"625",0.0657,-2.102,-1.015,2.664,2,2016,10,"10/02/16"
"626",0.0657,-3.271,-1.785,2.584,2,2016,10,"10/02/16"
"627",0.0657,-3.183,-1.986,2.503,2,2016,10,"10/02/16"
"628",0.0664,-2.888,-1.498,2.423,2,2016,10,"10/02/16"
"629",0.0657,-3.866,-1.842,2.37,2,2016,10,"10/02/16"
"630",0.0657,-3.747,-1.384,2.289,2,2016,10,"10/02/16"
"631",0.0657,-4.59,-1.842,2.182,2,2016,10,"10/02/16"
"632",0.0657,-4.378,-2.8,2.074,2,2016,10,"10/02/16"
"633",0.0657,-4.834,-3.242,1.994,2,2016,10,"10/02/16"
"634",0.0657,-4.378,-3.271,1.913,2,2016,10,"10/02/16"
"635",0.0657,-4.895,-3.419,1.886,2,2016,10,"10/02/16"
"636",0.0657,-5.079,-4.167,1.832,2,2016,10,"10/02/16"
"637",0.0657,-4.59,-3.479,1.778,2,2016,10,"10/02/16"
"638",0.0657,-4.56,-3.747,1.751,2,2016,10,"10/02/16"
"639",0.0657,-3.896,-3.271,1.751,2,2016,10,"10/02/16"
"640",0.0657,-2.918,-2.508,1.778,2,2016,10,"10/02/16"
"641",0.0657,-3.065,-2.537,1.832,2,2016,10,"10/02/16"
"642",0.0657,-3.094,-2.683,1.859,2,2016,10,"10/02/16"
"643",0.0657,-2.479,-2.102,1.913,2,2016,10,"10/02/16"
"644",0.0657,-2.654,-2.131,1.94,2,2016,10,"10/02/16"
"645",0.0649,-2.537,-1.9,1.94,2,2016,10,"10/02/16"
"646",0.0649,-1.441,-1.157,1.94,2,2016,10,"10/02/16"
"647",0.0649,-0.311,-0.199,2.021,2,2016,10,"10/02/16"
"648",0.0649,0.962,0.989,2.155,2,2016,10,"10/02/16"
"649",0.0649,2.503,2.396,2.343,2,2016,10,"10/02/16"
"650",0.0649,4.246,3.932,2.61,2,2016,10,"10/02/16"
"651",0.0649,5.847,5.411,2.93,2,2016,10,"10/02/16"
"652",0.0649,7.116,6.281,3.195,2,2016,10,"10/02/16"
"653",0.0649,7.995,6.864,3.433,2,2016,10,"10/02/16"
"654",0.0649,8.22,7.066,3.643,2,2016,10,"10/02/16"
"655",0.0649,8.941,7.92,3.827,2,2016,10,"10/02/16"
"656",0.0649,9.139,8.369,4.063,2,2016,10,"10/02/16"
"657",0.0649,8.99,8.07,4.246,2,2016,10,"10/02/16"
"658",0.0649,9.731,8.519,4.376,2,2016,10,"10/02/16"
"659",0.0649,9.682,8.394,4.532,2,2016,10,"10/02/16"
"660",0.0649,8.394,7.82,4.61,2,2016,10,"10/02/16"
"661",0.0649,7.343,7.318,4.48,2,2016,10,"10/02/16"
"662",0.0649,6.611,6.914,4.298,2,2016,10,"10/02/16"
"663",0.0649,6.077,6.636,4.141,2,2016,10,"10/02/16"
"664",0.0649,5.642,6.281,4.011,2,2016,10,"10/02/16"
"665",0.0649,5.205,5.975,3.906,2,2016,10,"10/02/16"
"666",0.0649,4.272,5.385,3.801,2,2016,10,"10/02/16"
"667",0.0649,3.617,4.818,3.67,2,2016,10,"10/02/16"
"668",0.0649,3.591,4.869,3.564,2,2016,10,"10/02/16"
"669",0.0649,3.327,4.298,3.485,2,2016,10,"10/02/16"
"670",0.0649,2.45,3.538,3.406,2,2016,10,"10/02/16"
"671",0.0649,2.877,4.22,3.354,2,2016,10,"10/02/16"
"672",0.0649,2.797,3.67,3.327,2,2016,10,"10/02/16"
"673",0.0649,4.011,4.869,3.327,3,2016,10,"10/03/16"
"674",0.0649,4.011,4.714,3.38,3,2016,10,"10/03/16"
"675",0.0649,3.617,4.324,3.406,3,2016,10,"10/03/16"
"676",0.0649,3.195,3.749,3.406,3,2016,10,"10/03/16"
"677",0.0649,3.116,3.722,3.406,3,2016,10,"10/03/16"
"678",0.0657,2.797,3.38,3.38,3,2016,10,"10/03/16"
"679",0.0657,2.101,2.744,3.354,3,2016,10,"10/03/16"
"680",0.0649,1.615,2.37,3.274,3,2016,10,"10/03/16"
"681",0.0649,0.989,1.751,3.221,3,2016,10,"10/03/16"
"682",0.0657,0.384,1.208,3.116,3,2016,10,"10/03/16"
"683",0.0657,0.687,1.425,3.036,3,2016,10,"10/03/16"
"684",0.0657,0.962,1.615,3.009,3,2016,10,"10/03/16"
"685",0.0657,1.099,1.67,3.036,3,2016,10,"10/03/16"
"686",0.0657,1.099,1.643,3.036,3,2016,10,"10/03/16"
"687",0.0657,0.934,1.371,3.036,3,2016,10,"10/03/16"
"688",0.0657,0.439,0.632,3.009,3,2016,10,"10/03/16"
"689",0.0657,0.329,0.77,3.009,3,2016,10,"10/03/16"
"690",0.0657,0.66,1.344,2.983,3,2016,10,"10/03/16"
"691",0.0657,1.67,2.717,2.983,3,2016,10,"10/03/16"
"692",0.0657,3.512,4.272,3.036,3,2016,10,"10/03/16"
"693",0.0657,3.221,4.063,3.116,3,2016,10,"10/03/16"
"694",0.0657,3.433,4.22,3.142,3,2016,10,"10/03/16"
"695",0.0657,3.932,4.48,3.195,3,2016,10,"10/03/16"
"696",0.0657,4.532,4.792,3.301,3,2016,10,"10/03/16"
"697",0.0657,4.61,4.792,3.406,3,2016,10,"10/03/16"
"698",0.0657,4.766,4.818,3.433,3,2016,10,"10/03/16"
"699",0.0657,5.128,5.05,3.485,3,2016,10,"10/03/16"
"700",0.0657,5.539,5.334,3.564,3,2016,10,"10/03/16"
"701",0.0657,5.539,5.334,3.67,3,2016,10,"10/03/16"
"702",0.0657,5.514,5.308,3.696,3,2016,10,"10/03/16"
"703",0.0657,5.898,5.668,3.722,3,2016,10,"10/03/16"
"704",0.0657,5.949,5.693,3.775,3,2016,10,"10/03/16"
"705",0.0657,6.484,6.077,3.827,3,2016,10,"10/03/16"
"706",0.0657,6.788,6.408,3.932,3,2016,10,"10/03/16"
"707",0.0657,6.687,6.331,4.063,3,2016,10,"10/03/16"
"708",0.0657,6.077,6.026,4.089,3,2016,10,"10/03/16"
"709",0.0657,6.737,6.458,4.063,3,2016,10,"10/03/16"
"710",0.0657,5.975,6,4.089,3,2016,10,"10/03/16"
"711",0.0649,5.385,5.668,4.011,3,2016,10,"10/03/16"
"712",0.0649,5.231,5.591,3.932,3,2016,10,"10/03/16"
"713",0.0649,4.921,5.437,3.854,3,2016,10,"10/03/16"
"714",0.0657,4.688,5.282,3.775,3,2016,10,"10/03/16"
"715",0.0649,4.532,5.205,3.722,3,2016,10,"10/03/16"
"716",0.0649,4.61,5.231,3.67,3,2016,10,"10/03/16"
"717",0.0649,4.246,4.895,3.643,3,2016,10,"10/03/16"
"718",0.0649,2.77,3.538,3.591,3,2016,10,"10/03/16"
"719",0.0649,2.128,2.823,3.485,3,2016,10,"10/03/16"
"720",0.0657,1.751,2.584,3.406,3,2016,10,"10/03/16"
"721",0.0649,1.044,2.047,3.327,4,2016,10,"10/04/16"
"722",0.0649,0.989,1.913,3.221,4,2016,10,"10/04/16"
"723",0.0649,-0.507,0.797,3.142,4,2016,10,"10/04/16"
"724",0.0649,-1.213,0.329,3.009,4,2016,10,"10/04/16"
"725",0.0649,-0.479,0.522,2.877,4,2016,10,"10/04/16"
"726",0.0657,-0.817,-0.088,2.85,4,2016,10,"10/04/16"
"727",0.0657,-0.648,-0.171,2.823,4,2016,10,"10/04/16"
"728",0.0649,-0.648,-0.339,2.823,4,2016,10,"10/04/16"
"729",0.0649,-0.62,-0.171,2.823,4,2016,10,"10/04/16"
"730",0.0657,-0.367,0.19,2.823,4,2016,10,"10/04/16"
"731",0.0657,0.163,0.825,2.823,4,2016,10,"10/04/16"
"732",0.0657,1.453,2.289,2.85,4,2016,10,"10/04/16"
"733",0.0657,1.859,2.584,2.93,4,2016,10,"10/04/16"
"734",0.0657,1.153,1.859,2.983,4,2016,10,"10/04/16"
"735",0.0657,0.107,0.907,2.956,4,2016,10,"10/04/16"
"736",0.0657,0.962,1.859,2.903,4,2016,10,"10/04/16"
"737",0.0657,0.852,1.697,2.903,4,2016,10,"10/04/16"
"738",0.0649,1.289,2.047,2.903,4,2016,10,"10/04/16"
"739",0.0657,1.398,2.021,2.93,4,2016,10,"10/04/16"
"740",0.0657,0.77,1.588,2.93,4,2016,10,"10/04/16"
"741",0.0649,-0.06,0.88,2.877,4,2016,10,"10/04/16"
"742",0.0657,0.301,1.044,2.823,4,2016,10,"10/04/16"
"743",0.0649,0.962,1.18,2.85,4,2016,10,"10/04/16"
"744",0.0657,1.615,1.67,2.903,4,2016,10,"10/04/16"
"745",0.0649,2.45,2.557,3.009,4,2016,10,"10/04/16"
"746",0.0657,3.089,2.93,3.142,4,2016,10,"10/04/16"
"747",0.0649,3.932,3.617,3.274,4,2016,10,"10/04/16"
"748",0.0657,4.063,3.67,3.433,4,2016,10,"10/04/16"
"749",0.0649,5.205,4.636,3.538,4,2016,10,"10/04/16"
"750",0.0657,6.051,5.282,3.749,4,2016,10,"10/04/16"
"751",0.0649,6.965,5.924,3.958,4,2016,10,"10/04/16"
"752",0.0657,6.433,5.385,4.168,4,2016,10,"10/04/16"
"753",0.0649,6.585,5.693,4.246,4,2016,10,"10/04/16"
"754",0.0649,6.255,5.565,4.298,4,2016,10,"10/04/16"
"755",0.0649,5.539,5.102,4.272,4,2016,10,"10/04/16"
"756",0.0649,5.616,5.257,4.168,4,2016,10,"10/04/16"
"757",0.0649,5.565,5.102,4.141,4,2016,10,"10/04/16"
"758",0.0649,4.844,4.532,4.115,4,2016,10,"10/04/16"
"759",0.0649,4.298,4.324,4.011,4,2016,10,"10/04/16"
"760",0.0649,3.932,4.115,3.906,4,2016,10,"10/04/16"
"761",0.0649,3.168,3.564,3.801,4,2016,10,"10/04/16"
"762",0.0649,2.316,3.009,3.67,4,2016,10,"10/04/16"
"763",0.0649,1.886,2.797,3.512,4,2016,10,"10/04/16"
"764",0.0649,1.913,2.69,3.406,4,2016,10,"10/04/16"
"765",0.0649,1.507,2.101,3.354,4,2016,10,"10/04/16"
"766",0.0649,0.218,1.044,3.301,4,2016,10,"10/04/16"
"767",0.0649,0.051,0.934,3.221,4,2016,10,"10/04/16"
"768",0.0649,-0.311,0.356,3.168,4,2016,10,"10/04/16"
"769",0.0649,-0.563,-0.06,3.089,5,2016,10,"10/05/16"
"770",0.0649,-0.76,-0.283,3.036,5,2016,10,"10/05/16"
"771",0.0649,-0.845,-0.311,2.983,5,2016,10,"10/05/16"
"772",0.0649,-0.845,-0.395,2.956,5,2016,10,"10/05/16"
"773",0.0649,-0.873,-0.311,2.903,5,2016,10,"10/05/16"
"774",0.0649,-0.93,-0.423,2.877,5,2016,10,"10/05/16"
"775",0.0657,-0.902,-0.395,2.85,5,2016,10,"10/05/16"
"776",0.0657,-0.93,-0.451,2.823,5,2016,10,"10/05/16"
"777",0.0657,-0.958,-0.563,2.797,5,2016,10,"10/05/16"
"778",0.0649,-0.845,-0.395,2.77,5,2016,10,"10/05/16"
"779",0.0657,-1.015,-0.535,2.77,5,2016,10,"10/05/16"
"780",0.0657,-0.958,-0.507,2.744,5,2016,10,"10/05/16"
"781",0.0657,-0.986,-0.507,2.717,5,2016,10,"10/05/16"
"782",0.0657,-0.704,-0.283,2.717,5,2016,10,"10/05/16"
"783",0.0649,-0.76,-0.423,2.69,5,2016,10,"10/05/16"
"784",0.0649,-0.789,-0.395,2.69,5,2016,10,"10/05/16"
"785",0.0649,-0.958,-0.648,2.664,5,2016,10,"10/05/16"
"786",0.0649,-1.128,-0.817,2.664,5,2016,10,"10/05/16"
"787",0.0657,-1.327,-1.071,2.664,5,2016,10,"10/05/16"
"788",0.0657,-1.185,-0.591,2.637,5,2016,10,"10/05/16"
"789",0.0657,-0.116,1.044,2.637,5,2016,10,"10/05/16"
"790",0.0657,0.273,1.208,2.664,5,2016,10,"10/05/16"
"791",0.0657,0.632,1.208,2.69,5,2016,10,"10/05/16"
