"Plot Title: Common_Garden_Hobo_21419292"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 21419292, SEN S/N: 21274749, LBL: Soil 10cm)","Temp, °C (LGR S/N: 21419292, SEN S/N: 21414490, LBL: Soil 2cm)","Temp, °C (LGR S/N: 21419292, SEN S/N: 21414494, LBL: Air 1m)","Temp, °C (LGR S/N: 21419292, SEN S/N: 21420853, LBL: Air 1m)","RH, % (LGR S/N: 21419292, SEN S/N: 21420853, LBL: Air 1m)"
365,08/28/22 02:00:01 AM,12.316,10.956,9.089,9.258,88.235
366,08/28/22 02:30:01 AM,12.195,10.907,8.965,9.108,90.999
367,08/28/22 03:00:01 AM,12.098,10.883,8.866,8.957,91.456
368,08/28/22 03:30:01 AM,12.001,10.810,8.618,8.743,91.585
369,08/28/22 04:00:01 AM,11.929,10.736,8.519,8.657,92.024
370,08/28/22 04:30:01 AM,11.832,10.663,8.394,8.528,91.388
371,08/28/22 05:00:01 AM,11.783,10.565,8.270,8.421,91.572
372,08/28/22 05:30:01 AM,11.686,10.443,8.045,8.164,93.819
373,08/28/22 06:00:01 AM,11.613,10.320,7.845,7.971,91.550
374,08/28/22 06:30:01 AM,11.540,10.149,7.393,7.499,88.820
375,08/28/22 07:00:01 AM,11.467,9.977,7.167,7.285,89.709
376,08/28/22 07:30:01 AM,11.394,9.879,7.142,7.306,90.034
377,08/28/22 08:00:01 AM,11.321,9.879,7.368,7.456,90.346
378,08/28/22 08:30:01 AM,11.224,10.001,8.045,8.207,87.997
379,08/28/22 09:00:01 AM,11.175,10.345,8.941,9.365,84.700
380,08/28/22 09:30:01 AM,11.127,10.932,10.247,11.145,72.006
381,08/28/22 10:00:01 AM,11.102,11.516,10.222,10.952,73.176
382,08/28/22 10:30:01 AM,11.127,11.807,10.247,11.124,71.814
383,08/28/22 11:00:01 AM,11.151,12.437,11.759,12.818,64.082
384,08/28/22 11:30:01 AM,11.224,12.413,10.198,10.802,67.747
385,08/28/22 12:00:01 PM,11.273,11.759,10.638,10.995,75.792
386,08/28/22 12:30:01 PM,11.321,12.558,12.413,12.818,75.592
387,08/28/22 01:00:01 PM,11.370,13.930,14.960,15.542,60.592
388,08/28/22 01:30:01 PM,11.467,16.344,14.984,16.829,56.739
389,08/28/22 02:00:01 PM,11.686,16.534,15.247,17.043,58.340
390,08/28/22 02:30:01 PM,11.929,18.390,15.700,18.137,53.190
391,08/28/22 03:00:01 PM,12.171,17.130,14.122,15.542,58.111
392,08/28/22 03:30:01 PM,12.461,18.604,16.296,18.523,46.975
393,08/28/22 04:00:01 PM,12.727,19.341,18.509,20.904,38.070
394,08/28/22 04:30:01 PM,13.016,18.200,14.242,14.899,51.836
395,08/28/22 05:00:01 PM,13.305,18.723,17.439,19.081,42.274
396,08/28/22 05:30:01 PM,13.546,17.653,15.247,15.821,47.848
397,08/28/22 06:00:01 PM,13.738,16.701,17.249,18.051,45.716
398,08/28/22 06:30:01 PM,13.834,16.415,15.438,16.100,50.326
399,08/28/22 07:00:01 PM,13.882,15.652,17.320,16.979,41.729
400,08/28/22 07:30:01 PM,13.858,15.247,14.960,15.113,47.561
401,08/28/22 08:00:01 PM,13.834,14.409,14.002,14.126,51.740
402,08/28/22 08:30:01 PM,13.762,13.546,13.185,13.333,54.394
403,08/28/22 09:00:01 PM,13.666,13.016,12.751,12.882,57.374
404,08/28/22 09:30:01 PM,13.522,12.509,11.467,11.553,67.449
405,08/28/22 10:00:01 PM,13.353,12.050,10.516,10.630,69.715
406,08/28/22 10:30:01 PM,13.185,11.710,9.583,9.751,71.510
407,08/28/22 11:00:01 PM,13.016,11.467,9.583,9.687,71.608
408,08/28/22 11:30:01 PM,12.847,11.370,9.435,9.601,71.942
409,08/29/22 12:00:01 AM,12.703,11.224,9.780,9.794,69.720
410,08/29/22 12:30:01 AM,12.558,10.932,9.410,9.494,73.494
411,08/29/22 01:00:01 AM,12.437,10.541,7.645,7.756,83.236
412,08/29/22 01:30:01 AM,12.292,10.541,7.970,8.078,80.975
413,08/29/22 02:00:01 AM,12.171,10.492,7.945,8.100,81.836
414,08/29/22 02:30:01 AM,12.050,10.394,7.970,8.142,80.156
415,08/29/22 03:00:01 AM,11.929,10.345,7.945,8.100,81.711
416,08/29/22 03:30:01 AM,11.832,10.296,7.594,7.735,83.685
417,08/29/22 04:00:01 AM,11.734,10.222,7.845,8.014,82.348
418,08/29/22 04:30:01 AM,11.637,10.100,7.569,7.713,83.754
419,08/29/22 05:00:01 AM,11.565,10.001,7.142,7.285,89.213
420,08/29/22 05:30:01 AM,11.492,9.780,6.712,6.834,92.630
421,08/29/22 06:00:01 AM,11.394,9.731,6.990,7.134,93.851
422,08/29/22 06:30:01 AM,11.297,9.805,7.695,7.864,93.065
423,08/29/22 07:00:01 AM,11.224,9.854,7.970,8.078,94.708
424,08/29/22 07:30:01 AM,11.151,9.854,7.945,8.078,94.855
425,08/29/22 08:00:01 AM,11.102,9.952,8.295,8.400,94.699
426,08/29/22 08:30:01 AM,11.053,10.198,8.916,9.150,91.461
427,08/29/22 09:00:01 AM,11.005,10.590,9.534,10.073,87.411
428,08/29/22 09:30:01 AM,10.980,11.394,10.418,11.102,81.231
429,08/29/22 10:00:01 AM,11.005,11.565,10.026,10.609,86.102
430,08/29/22 10:30:01 AM,11.053,12.050,10.883,11.574,80.035
431,08/29/22 11:00:01 AM,11.102,12.437,10.810,11.660,79.527
432,08/29/22 11:30:01 AM,11.200,12.340,10.907,11.360,82.124
433,08/29/22 12:00:01 PM,11.273,12.944,11.467,12.196,77.870
434,08/29/22 12:30:01 PM,11.370,13.281,12.316,13.333,72.581
435,08/29/22 01:00:01 PM,11.443,14.888,14.050,15.778,62.008
436,08/29/22 01:30:01 PM,11.589,17.272,16.415,18.952,53.272
437,08/29/22 02:00:01 PM,11.783,16.915,15.843,17.687,55.236
438,08/29/22 02:30:01 PM,12.050,16.534,14.002,15.113,60.899
439,08/29/22 03:00:01 PM,12.292,15.748,14.481,15.370,60.336
440,08/29/22 03:30:01 PM,12.485,16.082,15.270,16.636,48.553
441,08/29/22 04:00:01 PM,12.630,17.439,17.986,19.724,43.769
442,08/29/22 04:30:01 PM,12.799,18.414,18.271,20.454,42.731
443,08/29/22 05:00:01 PM,13.040,17.772,18.271,19.081,45.490
444,08/29/22 05:30:01 PM,13.281,18.081,17.201,18.866,45.801
445,08/29/22 06:00:01 PM,13.497,17.772,17.748,18.845,44.021
446,08/29/22 06:30:01 PM,13.666,17.368,16.915,17.644,49.583
447,08/29/22 07:00:01 PM,13.786,16.558,15.079,15.628,56.014
448,08/29/22 07:30:01 PM,13.858,16.082,16.344,16.743,45.179
449,08/29/22 08:00:01 PM,13.882,15.461,15.294,15.606,49.267
450,08/29/22 08:30:01 PM,13.834,14.026,12.292,12.325,56.634
451,08/29/22 09:00:01 PM,13.762,12.871,11.589,11.638,58.564
452,08/29/22 09:30:01 PM,13.618,12.025,9.558,9.687,66.297
453,08/29/22 10:00:01 PM,13.401,11.297,8.941,9.086,67.950
454,08/29/22 10:30:01 PM,13.209,10.712,7.544,7.649,75.274
455,08/29/22 11:00:01 PM,12.968,10.222,6.788,6.834,79.010
456,08/29/22 11:30:01 PM,12.751,9.829,7.444,7.520,73.387
457,08/30/22 12:00:01 AM,12.509,9.460,6.382,6.598,75.407
458,08/30/22 12:30:01 AM,12.268,9.262,7.343,7.542,74.069
459,08/30/22 01:00:01 AM,12.074,9.015,5.616,5.783,78.341
460,08/30/22 01:30:01 AM,11.856,8.618,5.514,5.719,78.218
461,08/30/22 02:00:01 AM,11.662,8.295,4.792,4.990,80.513
462,08/30/22 02:30:01 AM,11.467,7.970,3.221,3.317,85.432
463,08/30/22 03:00:01 AM,11.273,7.695,3.274,3.402,85.428
464,08/30/22 03:30:01 AM,11.078,7.419,3.406,3.595,84.633
465,08/30/22 04:00:01 AM,10.883,7.217,3.538,3.660,85.969
466,08/30/22 04:30:01 AM,10.687,6.965,3.327,3.338,87.993
467,08/30/22 05:00:01 AM,10.516,6.788,3.248,3.188,90.817
468,08/30/22 05:30:01 AM,10.345,6.484,1.615,1.751,89.735
469,08/30/22 06:00:01 AM,10.173,6.179,0.742,0.914,92.781
470,08/30/22 06:30:01 AM,10.001,5.924,0.715,0.850,94.136
471,08/30/22 07:00:01 AM,9.829,5.770,0.632,0.807,92.644
472,08/30/22 07:30:01 AM,9.657,5.693,1.262,1.386,93.214
473,08/30/22 08:00:01 AM,9.485,5.693,1.615,1.794,93.445
474,08/30/22 08:30:01 AM,9.336,5.924,2.983,3.124,90.298
475,08/30/22 09:00:01 AM,9.188,6.306,4.480,4.561,86.925
476,08/30/22 09:30:01 AM,9.089,7.066,6.281,6.469,81.378
477,08/30/22 10:00:01 AM,9.040,8.369,13.233,13.826,51.383
478,08/30/22 10:30:01 AM,9.015,10.075,12.074,13.376,53.519
479,08/30/22 11:00:01 AM,9.114,10.761,11.565,12.582,53.071
480,08/30/22 11:30:01 AM,9.262,11.492,12.775,14.191,51.044
481,08/30/22 12:00:01 PM,9.435,12.678,14.433,15.864,47.446
482,08/30/22 12:30:01 PM,9.657,13.786,15.867,17.601,42.876
483,08/30/22 01:00:01 PM,9.903,15.796,16.106,18.630,38.651
484,08/30/22 01:30:01 PM,10.198,17.439,16.892,19.832,38.221
485,08/30/22 02:00:01 PM,10.565,19.270,17.986,21.097,37.939
486,08/30/22 02:30:01 PM,11.005,20.698,18.580,21.504,36.413
487,08/30/22 03:00:01 PM,11.492,21.390,19.793,22.212,33.518
488,08/30/22 03:30:01 PM,12.001,21.103,18.985,21.354,34.055
489,08/30/22 04:00:01 PM,12.509,21.151,19.508,21.676,33.884
490,08/30/22 04:30:01 PM,12.944,20.960,19.175,21.247,31.124
491,08/30/22 05:00:01 PM,13.329,20.603,19.746,21.655,32.378
492,08/30/22 05:30:01 PM,13.666,20.388,18.889,20.389,35.799
493,08/30/22 06:00:01 PM,13.930,19.579,18.414,19.553,32.644
494,08/30/22 06:30:01 PM,14.122,18.913,18.652,19.939,30.652
495,08/30/22 07:00:01 PM,14.266,17.772,16.463,17.365,41.576
496,08/30/22 07:30:01 PM,14.314,16.844,16.725,17.000,43.261
497,08/30/22 08:00:01 PM,14.290,15.079,12.534,12.539,51.548
498,08/30/22 08:30:01 PM,14.194,13.834,11.710,11.853,55.682
499,08/30/22 09:00:01 PM,14.002,12.823,10.516,10.738,57.859
500,08/30/22 09:30:01 PM,13.786,12.001,9.534,9.772,61.695
501,08/30/22 10:00:01 PM,13.546,11.321,8.070,7.971,67.218
502,08/30/22 10:30:01 PM,13.305,10.712,8.195,8.293,66.375
503,08/30/22 11:00:01 PM,13.040,10.247,7.217,7.349,71.722
504,08/30/22 11:30:01 PM,12.775,9.756,7.041,6.813,72.651
505,08/31/22 12:00:01 AM,12.509,9.361,5.642,5.569,78.389
506,08/31/22 12:30:01 AM,12.268,8.916,4.324,4.453,78.677
507,08/31/22 01:00:01 AM,12.025,8.469,3.485,3.595,81.587
508,08/31/22 01:30:01 AM,11.783,8.095,3.116,3.188,82.860
509,08/31/22 02:00:01 AM,11.565,7.795,1.859,2.030,83.647
510,08/31/22 02:30:01 AM,11.346,7.393,2.530,2.716,86.174
511,08/31/22 03:00:01 AM,11.102,7.066,1.071,1.236,87.764
512,08/31/22 03:30:01 AM,10.883,6.687,0.356,0.486,90.092
513,08/31/22 04:00:01 AM,10.663,6.357,0.190,0.378,91.577
514,08/31/22 04:30:01 AM,10.467,6.128,0.246,0.314,92.221
515,08/31/22 05:00:01 AM,10.247,5.872,0.135,0.228,93.541
516,08/31/22 05:30:01 AM,10.026,5.668,0.356,0.528,92.111
517,08/31/22 06:00:01 AM,9.829,5.539,0.632,0.936,90.748
518,08/31/22 06:30:01 AM,9.632,5.334,-0.032,0.099,95.128
519,08/31/22 07:00:01 AM,9.460,5.257,1.480,1.622,93.848
520,08/31/22 07:30:01 AM,9.287,5.231,1.670,1.730,94.066
521,08/31/22 08:00:01 AM,9.114,5.282,2.262,2.394,91.499
522,08/31/22 08:30:01 AM,8.965,5.360,3.248,3.360,89.126
523,08/31/22 09:00:01 AM,8.841,5.539,5.308,5.290,84.933
524,08/31/22 09:30:01 AM,8.717,6.712,10.247,10.223,63.563
525,08/31/22 10:00:01 AM,8.643,7.343,13.425,14.877,48.942
526,08/31/22 10:30:01 AM,8.618,8.568,12.630,14.555,48.055
527,08/31/22 11:00:01 AM,8.668,10.565,16.606,18.566,37.929
528,08/31/22 11:30:01 AM,8.767,12.074,14.290,16.100,44.059
529,08/31/22 12:00:01 PM,8.965,12.799,14.433,16.636,41.614
530,08/31/22 12:30:01 PM,9.238,14.649,15.223,17.472,39.083
531,08/31/22 01:00:01 PM,9.534,15.557,17.177,18.695,39.100
532,08/31/22 01:30:01 PM,9.879,16.106,16.606,17.172,37.699
533,08/31/22 02:00:01 PM,10.271,17.701,17.344,19.960,37.130
534,08/31/22 02:30:01 PM,10.663,18.580,17.368,19.510,38.328
535,08/31/22 03:00:01 PM,11.078,19.389,19.294,20.561,33.341
536,08/31/22 03:30:01 PM,11.516,19.270,18.652,19.681,32.268
537,08/31/22 04:00:01 PM,11.929,18.010,18.010,18.437,34.160
538,08/31/22 04:30:01 PM,12.292,16.987,16.225,16.636,39.562
539,08/31/22 05:00:01 PM,12.558,16.511,18.818,19.059,37.960
540,08/31/22 05:30:01 PM,12.727,16.439,17.177,17.644,38.305
541,08/31/22 06:00:01 PM,12.823,16.701,18.961,19.617,37.173
542,08/31/22 06:30:01 PM,12.920,15.748,17.201,17.537,39.086
543,08/31/22 07:00:01 PM,12.992,15.270,15.294,15.306,45.019
544,08/31/22 07:30:01 PM,13.016,14.768,16.296,16.378,40.333
545,08/31/22 08:00:01 PM,13.016,14.074,14.266,14.083,45.092
546,08/31/22 08:30:01 PM,12.968,12.678,9.706,9.794,58.790
547,08/31/22 09:00:01 PM,12.847,11.589,9.632,9.794,57.397
548,08/31/22 09:30:01 PM,12.703,10.834,8.045,8.228,62.535
549,08/31/22 10:00:01 PM,12.509,10.320,8.170,8.314,62.914
550,08/31/22 10:30:01 PM,12.292,10.124,7.192,7.370,67.744
551,08/31/22 11:00:01 PM,12.074,9.928,8.444,8.593,61.257
552,08/31/22 11:30:01 PM,11.880,9.780,8.643,8.807,61.874
553,09/01/22 12:00:01 AM,11.710,9.756,8.841,9.000,61.622
554,09/01/22 12:30:01 AM,11.540,9.583,7.268,7.478,66.983
555,09/01/22 01:00:01 AM,11.394,8.990,7.920,7.971,62.574
556,09/01/22 01:30:01 AM,11.248,8.618,7.192,7.285,66.503
557,09/01/22 02:00:01 AM,11.078,8.668,7.368,7.585,67.240
558,09/01/22 02:30:01 AM,10.932,8.717,7.544,7.242,67.408
559,09/01/22 03:00:01 AM,10.785,8.767,7.920,8.014,64.575
560,09/01/22 03:30:01 AM,10.663,8.717,8.494,8.593,66.645
561,09/01/22 04:00:01 AM,10.565,8.693,8.045,8.164,67.771
562,09/01/22 04:30:01 AM,10.467,8.519,7.544,7.692,67.813
563,09/01/22 05:00:01 AM,10.369,8.419,7.745,7.907,67.660
564,09/01/22 05:30:01 AM,10.271,8.270,7.795,8.035,64.700
565,09/01/22 06:00:01 AM,10.173,8.170,8.891,8.957,57.284
566,09/01/22 06:30:01 AM,10.100,8.070,7.895,8.035,64.123
567,09/01/22 07:00:01 AM,10.001,7.920,7.167,7.370,66.815
568,09/01/22 07:30:01 AM,9.903,7.720,6.990,7.134,66.337
569,09/01/22 08:00:01 AM,9.805,7.645,6.839,6.963,67.633
570,09/01/22 08:30:01 AM,9.706,7.820,8.045,8.207,62.058
571,09/01/22 09:00:01 AM,9.632,8.070,9.040,9.129,57.568
572,09/01/22 09:30:01 AM,9.558,8.170,9.262,9.365,55.813
573,09/01/22 10:00:01 AM,9.534,8.369,9.854,9.987,55.021
574,09/01/22 10:30:01 AM,9.485,8.767,10.467,10.609,53.487
575,09/01/22 11:00:01 AM,9.460,9.089,10.492,10.845,52.966
576,09/01/22 11:30:01 AM,9.460,9.460,10.980,11.445,52.966
577,09/01/22 12:00:01 PM,9.485,10.443,13.642,14.555,43.902
578,09/01/22 12:30:01 PM,9.534,11.565,13.978,15.392,41.331
579,09/01/22 01:00:01 PM,9.632,12.001,14.673,15.499,41.509
580,09/01/22 01:30:01 PM,9.805,14.170,16.511,17.687,37.273
581,09/01/22 02:00:01 PM,10.001,14.074,15.676,16.142,39.709
582,09/01/22 02:30:01 PM,10.247,13.112,14.266,14.491,42.850
583,09/01/22 03:00:01 PM,10.467,12.582,14.577,14.856,42.927
584,09/01/22 03:30:01 PM,10.614,12.654,15.557,15.864,43.244
585,09/01/22 04:00:01 PM,10.736,12.727,14.984,15.199,45.023
586,09/01/22 04:30:01 PM,10.834,12.799,14.577,15.027,43.961
587,09/01/22 05:00:01 PM,10.932,12.799,14.314,14.684,45.971
588,09/01/22 05:30:01 PM,11.005,12.364,14.290,14.405,48.562
589,09/01/22 06:00:01 PM,11.053,12.799,14.816,15.134,45.757
590,09/01/22 06:30:01 PM,11.102,12.582,14.625,15.027,48.865
591,09/01/22 07:00:01 PM,11.151,12.340,13.353,13.483,51.987
592,09/01/22 07:30:01 PM,11.200,11.953,12.630,12.775,53.590
593,09/01/22 08:00:01 PM,11.224,11.443,11.904,12.025,54.707
594,09/01/22 08:30:01 PM,11.200,10.932,11.443,11.574,54.087
595,09/01/22 09:00:01 PM,11.151,10.345,9.829,9.944,60.612
596,09/01/22 09:30:01 PM,11.078,9.756,8.767,8.915,63.322
597,09/01/22 10:00:01 PM,11.005,9.213,7.945,8.014,66.169
598,09/01/22 10:30:01 PM,10.858,8.965,7.293,7.520,68.563
599,09/01/22 11:00:01 PM,10.736,8.792,7.870,7.992,65.611
600,09/01/22 11:30:01 PM,10.614,8.767,8.841,8.829,65.657
601,09/02/22 12:00:01 AM,10.467,8.717,8.866,8.957,64.872
602,09/02/22 12:30:01 AM,10.369,8.668,8.717,8.786,66.549
603,09/02/22 01:00:01 AM,10.271,8.519,8.568,8.679,65.275
604,09/02/22 01:30:01 AM,10.173,8.419,8.270,8.421,70.050
605,09/02/22 02:00:01 AM,10.075,8.295,8.270,8.357,69.470
606,09/02/22 02:30:01 AM,9.977,8.170,8.270,8.271,66.877
607,09/02/22 03:00:01 AM,9.879,8.120,7.494,7.606,72.311
608,09/02/22 03:30:01 AM,9.780,7.995,6.535,6.705,74.055
609,09/02/22 04:00:01 AM,9.706,7.770,5.231,5.333,78.598
610,09/02/22 04:30:01 AM,9.632,7.720,5.282,5.419,78.938
611,09/02/22 05:00:01 AM,9.534,7.695,5.308,5.483,81.651
612,09/02/22 05:30:01 AM,9.485,7.645,5.360,5.483,80.328
613,09/02/22 06:00:01 AM,9.410,7.569,5.179,5.311,83.474
614,09/02/22 06:30:01 AM,9.336,7.544,5.257,5.376,82.196
615,09/02/22 07:00:01 AM,9.262,7.594,6.331,6.427,80.682
616,09/02/22 07:30:01 AM,9.213,7.544,6.433,6.555,79.559
617,09/02/22 08:00:01 AM,9.163,7.645,6.687,6.834,81.863
618,09/02/22 08:30:01 AM,9.114,7.720,6.433,6.555,85.194
619,09/02/22 09:00:01 AM,9.064,7.970,6.813,6.941,87.105
620,09/02/22 09:30:01 AM,9.040,8.245,7.091,7.285,81.546
621,09/02/22 10:00:01 AM,9.040,8.668,7.594,7.864,80.847
622,09/02/22 10:30:01 AM,9.040,9.336,9.139,10.159,71.594
623,09/02/22 11:00:01 AM,9.064,9.879,8.792,9.451,72.592
624,09/02/22 11:30:01 AM,9.139,9.829,8.394,9.129,75.567
625,09/02/22 12:00:01 PM,9.213,10.001,8.990,9.451,74.643
626,09/02/22 12:30:01 PM,9.287,10.443,9.632,9.923,75.102
627,09/02/22 01:00:01 PM,9.386,10.810,9.435,9.923,73.629
628,09/02/22 01:30:01 PM,9.485,10.663,9.485,9.944,72.798
629,09/02/22 02:00:01 PM,9.583,10.956,10.590,10.888,70.549
630,09/02/22 02:30:01 PM,9.657,10.883,10.663,10.888,69.035
631,09/02/22 03:00:01 PM,9.756,10.785,11.637,11.960,64.594
632,09/02/22 03:30:01 PM,9.829,10.516,11.321,11.531,67.422
633,09/02/22 04:00:01 PM,9.879,10.541,11.297,11.510,68.498
634,09/02/22 04:30:01 PM,9.903,10.443,11.589,11.746,65.927
635,09/02/22 05:00:01 PM,9.928,10.173,11.516,11.681,64.332
636,09/02/22 05:30:01 PM,9.952,10.001,11.346,11.553,65.595
637,09/02/22 06:00:01 PM,9.952,9.854,11.370,11.531,63.761
638,09/02/22 06:30:01 PM,9.928,9.706,11.297,11.467,64.215
639,09/02/22 07:00:01 PM,9.903,9.632,11.346,11.467,63.375
640,09/02/22 07:30:01 PM,9.879,9.460,10.907,11.016,65.725
641,09/02/22 08:00:01 PM,9.854,9.336,10.810,10.931,65.707
642,09/02/22 08:30:01 PM,9.805,9.213,10.883,10.995,65.449
643,09/02/22 09:00:01 PM,9.780,9.114,10.858,10.974,66.699
644,09/02/22 09:30:01 PM,9.731,9.040,9.928,10.094,72.338
645,09/02/22 10:00:01 PM,9.682,8.916,9.731,9.837,74.650
646,09/02/22 10:30:01 PM,9.632,8.841,9.780,9.923,75.477
647,09/02/22 11:00:01 PM,9.608,8.792,9.435,9.558,78.268
648,09/02/22 11:30:01 PM,9.558,8.717,9.139,9.215,81.440
649,09/03/22 12:00:01 AM,9.534,8.668,8.916,9.043,83.337
650,09/03/22 12:30:01 AM,9.485,8.593,8.742,8.872,80.073
651,09/03/22 01:00:01 AM,9.435,8.519,8.519,8.657,81.170
652,09/03/22 01:30:01 AM,9.410,8.469,8.394,8.528,81.125
653,09/03/22 02:00:01 AM,9.361,8.394,7.970,8.100,85.098
654,09/03/22 02:30:01 AM,9.336,8.319,7.870,7.949,85.615
655,09/03/22 03:00:01 AM,9.287,8.245,7.645,7.778,88.029
656,09/03/22 03:30:01 AM,9.262,8.220,7.670,7.778,88.394
657,09/03/22 04:00:01 AM,9.213,8.170,7.594,7.671,90.455
658,09/03/22 04:30:01 AM,9.163,8.170,7.594,7.671,89.975
659,09/03/22 05:00:01 AM,9.139,8.145,7.544,7.606,91.183
660,09/03/22 05:30:01 AM,9.089,8.145,7.444,7.585,92.047
661,09/03/22 06:00:01 AM,9.064,8.070,7.293,7.349,91.339
662,09/03/22 06:30:01 AM,9.040,7.970,6.940,7.134,92.766
663,09/03/22 07:00:01 AM,9.015,7.895,7.116,7.177,90.735
664,09/03/22 07:30:01 AM,8.965,7.820,7.444,7.542,89.801
665,09/03/22 08:00:01 AM,8.941,7.770,7.670,7.799,87.382
666,09/03/22 08:30:01 AM,8.891,7.945,7.645,7.778,87.613
667,09/03/22 09:00:01 AM,8.866,7.945,9.485,9.751,79.382
668,09/03/22 09:30:01 AM,8.841,8.270,9.928,10.416,75.395
669,09/03/22 10:00:01 AM,8.817,8.593,9.262,9.601,77.920
670,09/03/22 10:30:01 AM,8.841,8.668,10.516,10.738,72.743
671,09/03/22 11:00:01 AM,8.841,8.990,10.932,11.274,69.918
672,09/03/22 11:30:01 AM,8.866,9.608,12.364,13.054,65.341
673,09/03/22 12:00:01 PM,8.916,10.883,14.002,14.877,55.511
674,09/03/22 12:30:01 PM,8.990,11.297,13.329,13.590,56.803
675,09/03/22 01:00:01 PM,9.139,10.736,13.137,13.440,62.542
676,09/03/22 01:30:01 PM,9.262,11.297,14.314,15.092,49.770
677,09/03/22 02:00:01 PM,9.386,11.321,16.272,16.614,47.153
678,09/03/22 02:30:01 PM,9.485,13.666,18.271,19.145,33.687
679,09/03/22 03:00:01 PM,9.632,13.930,18.224,18.931,30.997
680,09/03/22 03:30:01 PM,9.854,16.844,19.175,21.311,27.594
681,09/03/22 04:00:01 PM,10.173,16.415,20.365,21.655,26.319
682,09/03/22 04:30:01 PM,10.516,17.415,19.460,20.754,30.268
683,09/03/22 05:00:01 PM,10.883,16.939,18.176,19.596,26.908
684,09/03/22 05:30:01 PM,11.200,15.700,17.177,17.601,32.190
685,09/03/22 06:00:01 PM,11.467,15.676,17.819,17.944,30.570
686,09/03/22 06:30:01 PM,11.637,14.577,16.320,16.486,32.572
687,09/03/22 07:00:01 PM,11.734,14.218,17.201,17.129,30.658
688,09/03/22 07:30:01 PM,11.783,13.594,15.867,15.585,36.152
689,09/03/22 08:00:01 PM,11.783,13.161,12.944,13.268,40.038
690,09/03/22 08:30:01 PM,11.734,11.613,10.834,10.931,47.720
691,09/03/22 09:00:01 PM,11.662,10.785,9.632,9.751,54.156
692,09/03/22 09:30:01 PM,11.516,10.124,9.485,9.579,54.107
693,09/03/22 10:00:01 PM,11.346,9.706,8.668,8.850,58.207
694,09/03/22 10:30:01 PM,11.151,9.287,6.585,6.684,66.860
695,09/03/22 11:00:01 PM,10.980,8.693,4.895,4.882,74.231
696,09/03/22 11:30:01 PM,10.810,8.045,4.063,4.175,75.183
697,09/04/22 12:00:01 AM,10.614,7.519,3.801,3.960,75.912
698,09/04/22 12:30:01 AM,10.418,7.116,3.670,3.703,76.432
699,09/04/22 01:00:01 AM,10.198,6.763,3.538,3.638,75.169
700,09/04/22 01:30:01 AM,9.977,6.458,3.274,3.510,74.679
701,09/04/22 02:00:01 AM,9.780,6.204,2.262,2.502,77.668
702,09/04/22 02:30:01 AM,9.583,5.719,0.301,0.207,86.151
703,09/04/22 03:00:01 AM,9.386,5.385,-0.199,-0.051,86.226
704,09/04/22 03:30:01 AM,9.188,5.050,-0.367,-0.287,88.183
705,09/04/22 04:00:01 AM,8.990,4.766,-0.873,-0.844,90.707
706,09/04/22 04:30:01 AM,8.767,4.558,0.024,0.207,88.257
707,09/04/22 05:00:01 AM,8.593,4.480,1.180,1.301,87.250
708,09/04/22 05:30:01 AM,8.394,4.272,-0.620,-0.523,89.978
709,09/04/22 06:00:01 AM,8.245,3.985,-1.356,-1.252,93.800
710,09/04/22 06:30:01 AM,8.045,3.801,-0.958,-0.844,93.944
711,09/04/22 07:00:01 AM,7.895,3.722,-0.535,-0.394,91.595
712,09/04/22 07:30:01 AM,7.720,3.670,-0.789,-0.630,91.727
713,09/04/22 08:00:01 AM,7.569,3.696,-0.143,-0.051,91.719
714,09/04/22 08:30:01 AM,7.444,3.906,1.832,1.901,88.138
715,09/04/22 09:00:01 AM,7.293,4.376,6.433,6.362,71.057
716,09/04/22 09:30:01 AM,7.192,5.128,7.268,7.263,66.630
717,09/04/22 10:00:01 AM,7.142,5.898,10.320,10.352,56.757
718,09/04/22 10:30:01 AM,7.142,6.763,10.736,10.823,53.016
719,09/04/22 11:00:01 AM,7.192,9.435,15.676,16.872,37.470
720,09/04/22 11:30:01 AM,7.293,9.213,11.394,12.539,46.801
721,09/04/22 12:00:01 PM,7.494,9.583,11.078,12.003,47.367
722,09/04/22 12:30:01 PM,7.695,10.075,11.662,12.625,44.607
723,09/04/22 01:00:01 PM,7.895,13.786,14.433,17.022,34.343
724,09/04/22 01:30:01 PM,8.195,15.867,16.225,19.488,29.201
725,09/04/22 02:00:01 PM,8.568,16.487,14.457,16.164,41.472
726,09/04/22 02:30:01 PM,9.040,17.701,15.986,18.566,33.674
727,09/04/22 03:00:01 PM,9.509,18.366,18.414,20.582,31.989
728,09/04/22 03:30:01 PM,9.952,18.557,17.320,19.295,35.117
729,09/04/22 04:00:01 PM,10.394,18.533,17.177,19.210,30.690
730,09/04/22 04:30:01 PM,10.810,18.271,16.582,18.931,28.951
731,09/04/22 05:00:01 PM,11.200,18.081,17.130,18.781,32.641
732,09/04/22 05:30:01 PM,11.492,17.558,16.939,18.437,33.577
733,09/04/22 06:00:01 PM,11.759,17.058,16.177,17.215,39.310
734,09/04/22 06:30:01 PM,11.977,16.320,16.034,16.893,40.859
735,09/04/22 07:00:01 PM,12.098,15.605,14.768,15.456,45.840
